Aggregate rating,Restaurant ID,Country Code,City,Locality,Locality Verbose,Longitude,Latitude,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Restaurant_Name_Length,Name_Word_Count,Name_Has_Number,Name_Uppercase_Ratio,Address_Length,Address_Word_Count,Has_Any_Service,Service_Count,City_Freq_Encoded,Country Code_Freq_Encoded,Cuisines_Freq_Encoded,Rating_Category,High_Rating,Location_Density,Distance_From_Center,Price_Rating_Interaction,Cuisine_Count,Has_North_Indian,Has_Chinese,Has_Fast_Food,Has_Mughlai,Has_Italian
4.3,17616368,216,Savannah,Savannah,"Savannah, Savannah",-81.097051,32.080742,10,Dollar($),0,0,No,No,1,4.3,Green,Very Good,456,20,3,0,1.0,35,7,0,0,20,434,1.0,Excellent,1,1,160.47161757778903,4.3,2.0,0,0,0,0,0
4.0,17616400,216,Savannah,Savannah,"Savannah, Savannah",-81.092484,32.081394,70,Dollar($),0,0,No,No,4,4.0,Green,Very Good,687,18,4,0,1.0,36,7,0,0,20,434,1.0,Good,1,1,160.46710896886344,16.0,3.0,0,0,0,0,0
4.3,17616076,216,Savannah,Savannah,"Savannah, Savannah",-81.0939,32.0747,25,Dollar($),0,0,No,No,2,4.3,Green,Very Good,719,15,3,0,1.0,35,7,0,0,20,434,1.0,Excellent,1,1,160.46804226150454,8.6,3.0,0,0,0,0,0
4.4,17616205,216,Savannah,Savannah,"Savannah, Savannah",-81.0897,32.0798,70,Dollar($),0,0,No,No,4,4.4,Green,Very Good,1803,19,4,0,1.0,34,6,0,0,20,434,1.0,Excellent,1,1,160.46421800504308,17.6,3.0,0,0,0,0,0
4.1,17616222,216,Savannah,Savannah,"Savannah, Savannah",-81.0908,32.0809,70,Dollar($),0,0,No,No,4,4.1,Green,Very Good,558,18,4,0,1.0,31,7,0,0,20,434,31.0,Excellent,1,1,160.46539392507657,16.4,1.0,0,0,0,0,0
3.8,17616295,216,Savannah,Tybee Island,"Tybee Island, Savannah",-80.865909,32.011689,40,Dollar($),0,0,No,No,3,3.8,Yellow,Good,883,14,3,0,1.0,44,8,0,0,20,434,14.0,Good,0,1,160.2361340620854,11.399999999999999,1.0,0,0,0,0,0
3.9,17616465,216,Savannah,Tybee Island,"Tybee Island, Savannah",-80.848297,31.99581,10,Dollar($),0,0,No,No,1,3.9,Yellow,Good,309,24,4,0,1.0,39,7,0,0,20,434,,Good,0,1,160.21743600190618,3.9,,0,0,0,0,0
3.4,18483372,184,Singapore,"Bayfront Avenue, Downtown Core","Bayfront Avenue, Downtown Core, Singapore",103.8600048,1.2826608,300,Dollar($),0,0,No,No,4,3.4,Orange,Average,34,9,3,1,1.0,46,8,0,0,20,20,1.0,Average,0,1,31.508444303172435,13.6,3.0,0,1,0,0,0
4.0,18484349,184,Singapore,"Bayfront Subzone, Downtown Core","Bayfront Subzone, Downtown Core, Singapore",103.8594222,1.285476931,270,Dollar($),0,0,No,No,4,4.0,Green,Very Good,33,20,4,0,1.0,48,8,0,0,20,20,3.0,Good,1,1,31.506258040861596,16.0,2.0,0,0,0,0,0
3.8,18496057,184,Singapore,"Cantonment Road, Outram","Cantonment Road, Outram, Singapore",103.8403602,1.279419756,500,Dollar($),0,0,No,No,4,3.8,Yellow,Good,33,16,2,0,1.0,26,5,0,0,20,20,1.0,Good,0,1,31.49491145163537,15.2,3.0,0,0,0,0,0
3.1,18483389,184,Singapore,"Chinatown, Outram","Chinatown, Outram, Singapore",103.8416688,1.280502991,80,Dollar($),0,0,No,No,4,3.1,Orange,Average,34,16,3,0,1.0,25,5,0,0,20,20,31.0,Average,0,1,31.49528084828423,12.4,1.0,0,0,0,0,0
3.8,18483222,184,Singapore,"City Hall, Downtown Core","City Hall, Downtown Core, Singapore",103.8536048,1.293220698,430,Dollar($),0,0,No,No,4,3.8,Yellow,Good,35,4,1,0,1.0,48,8,0,0,20,20,7.0,Good,0,1,31.49691551132703,15.2,1.0,0,0,0,0,0
3.9,18483085,184,Singapore,"Duxton Hill, Outram","Duxton Hill, Outram, Singapore",103.8430222,1.27944363,315,Dollar($),0,0,No,No,4,3.9,Yellow,Good,33,21,3,0,1.0,28,5,0,0,20,20,7.0,Good,0,1,31.49699953667044,15.6,1.0,0,0,0,0,0
4.2,18484423,184,Singapore,"Haji Lane, Rochor","Haji Lane, Rochor, Singapore",103.859422,1.300404333,20,Dollar($),0,0,No,No,2,4.2,Green,Very Good,29,16,2,0,1.0,19,4,0,0,20,20,218.0,Excellent,1,1,31.497112016671696,8.4,1.0,0,0,0,0,0
4.1,18483714,184,Singapore,"Hillcrest, Bukit Timah","Hillcrest, Bukit Timah, Singapore",103.8070809,1.331128397,100,Dollar($),0,0,No,No,4,4.1,Green,Very Good,35,20,3,0,1.0,42,6,0,0,20,20,54.0,Excellent,1,1,31.436920799477587,16.4,1.0,0,0,0,0,1
3.2,18485469,184,Singapore,"Kay Siang Road, Tanglin","Kay Siang Road, Tanglin, Singapore",103.8146178,1.29782554,50,Dollar($),0,0,No,No,3,3.2,Orange,Average,29,19,3,0,1.0,44,6,0,0,20,20,1.0,Average,0,1,31.46329049522501,9.600000000000001,4.0,0,0,0,0,1
3.2,18479690,184,Singapore,"Lavender, Kallang","Lavender, Kallang, Singapore",103.8621195,1.310668316,80,Dollar($),0,0,No,No,4,3.2,Orange,Average,30,22,3,0,1.0,67,10,0,0,20,20,1.0,Average,0,1,31.492958619909437,12.8,3.0,0,0,0,0,0
3.7,18483224,184,Singapore,"Lavender, Kallang","Lavender, Kallang, Singapore",103.8604162,1.311550709,40,Dollar($),0,0,No,No,3,3.7,Yellow,Good,33,23,4,0,1.0,24,4,0,0,20,20,299.0,Good,0,1,31.491071658641186,11.100000000000001,1.0,0,0,0,0,0
3.0,18493989,184,Singapore,"Marina Centre, Downtown Core","Marina Centre, Downtown Core, Singapore",103.8558665,1.289761964,30,Dollar($),0,0,No,No,3,3.0,Orange,Average,25,23,3,0,1.0,48,7,0,0,20,20,1.0,Average,0,1,31.500822288757,9.0,5.0,0,1,0,0,0
3.8,18484464,184,Singapore,"Marina Centre, Downtown Core","Marina Centre, Downtown Core, Singapore",103.859955,1.2905805,220,Dollar($),0,0,No,No,4,3.8,Yellow,Good,30,6,1,0,1.0,56,7,0,0,20,20,1.0,Good,0,1,31.503551706185522,15.2,3.0,0,0,0,0,0
3.9,18483051,184,Singapore,"Marina Centre, Downtown Core","Marina Centre, Downtown Core, Singapore",103.8601766,1.290800881,300,Dollar($),0,0,No,No,4,3.9,Yellow,Good,34,15,2,0,1.0,64,8,0,0,20,20,1.0,Good,0,1,31.50359180308173,15.6,4.0,0,1,0,0,0
3.1,18482983,184,Singapore,"Neil Road, Outram","Neil Road, Outram, Singapore",103.840921,1.278373182,60,Dollar($),0,0,No,No,4,3.1,Orange,Average,33,9,2,0,1.0,20,4,0,0,20,20,1.0,Average,0,1,31.495996237023373,12.4,3.0,0,0,0,0,0
3.2,18479742,184,Singapore,"North Bridge Road, Rochor","North Bridge Road, Rochor, Singapore",103.8584296,1.301707168,60,Dollar($),0,0,No,No,4,3.2,Orange,Average,32,4,2,0,1.0,46,8,0,0,20,20,1.0,Average,0,1,31.495529547769394,12.8,3.0,0,0,1,0,0
3.2,18482938,184,Singapore,"Robertson Quay, Singapore River","Robertson Quay, Singapore River, Singapore",103.839165,1.290083898,95,Dollar($),0,0,No,No,4,3.2,Orange,Average,30,10,2,0,1.0,44,7,0,0,20,20,3.0,Average,0,1,31.487428522564656,12.8,2.0,0,0,0,0,0
3.8,18483082,184,Singapore,"Sungai Pinang, Rochor","Sungai Pinang, Rochor, Singapore",103.8581813,1.303034648,50,Dollar($),0,0,No,No,3,3.8,Yellow,Good,28,8,1,0,1.0,22,4,0,0,20,20,1.0,Good,0,1,31.494520169848318,11.399999999999999,5.0,0,0,0,0,0
3.9,18483446,184,Singapore,"Telok Ayer Street, Outram","Telok Ayer Street, Outram, Singapore",103.8482541,1.28197,40,Dollar($),0,0,No,No,3,3.9,Yellow,Good,35,14,3,0,1.0,28,5,0,0,20,20,49.0,Good,0,1,31.499583557172414,11.7,1.0,0,0,0,0,0
3.2,18483252,184,Singapore,"Victoria, Rochor","Victoria, Rochor, Singapore",103.8519943,1.299707726,75,Dollar($),0,0,No,No,4,3.2,Orange,Average,33,14,2,0,1.0,40,6,0,0,20,20,1.0,Average,0,1,31.491667992398625,12.8,4.0,0,0,0,0,0
3.7,17621616,216,Sioux City,Le Mars,"Le Mars, Sioux City",-96.1608,42.7956,40,Dollar($),0,0,No,No,3,3.7,Yellow,Good,100,16,2,0,1.0,33,8,0,0,20,434,3.0,Good,0,1,176.525450474712,11.100000000000001,3.0,0,0,0,0,0
3.6,17621696,216,Sioux City,Sioux City,"Sioux City, Sioux City",-96.379,42.4765,10,Dollar($),0,0,No,No,1,3.6,Yellow,Good,92,15,3,0,1.0,38,7,0,0,20,434,3.0,Good,0,1,176.70211892178884,3.6,3.0,0,0,0,0,0
3.8,17621744,216,Sioux City,Sioux City,"Sioux City, Sioux City",-96.4173,42.5026,10,Dollar($),0,0,No,No,1,3.8,Yellow,Good,182,17,3,0,1.0,34,8,0,0,20,434,1.0,Good,0,1,176.74335758735037,3.8,3.0,0,0,0,0,0
3.6,17621759,216,Sioux City,Sioux City,"Sioux City, Sioux City",-96.4051,42.492,10,Dollar($),0,0,No,No,1,3.6,Yellow,Good,76,13,2,0,1.0,35,7,0,0,20,434,9.0,Good,0,1,176.72993794739475,3.6,1.0,0,0,0,0,0
3.7,17621763,216,Sioux City,Sioux City,"Sioux City, Sioux City",-96.4046,42.4965,40,Dollar($),0,0,No,No,3,3.7,Yellow,Good,129,28,4,0,1.0,32,7,0,0,20,434,18.0,Good,0,1,176.72999944573644,11.100000000000001,2.0,0,0,0,0,0
3.6,17621780,216,Sioux City,Sioux City,"Sioux City, Sioux City",-96.3479,42.4391,25,Dollar($),0,0,No,No,2,3.6,Yellow,Good,94,21,3,0,1.0,40,8,0,0,20,434,10.0,Good,0,1,176.66662983653706,7.2,2.0,0,1,0,0,0
3.8,17621781,216,Sioux City,Sioux City,"Sioux City, Sioux City",-96.362,42.4375,25,Dollar($),0,0,No,No,2,3.8,Yellow,Good,129,12,2,0,1.0,45,8,0,0,20,434,354.0,Good,0,1,176.68042381217566,7.6,1.0,0,1,0,0,0
3.8,17621788,216,Sioux City,Sioux City,"Sioux City, Sioux City",-96.3596,42.4764,25,Dollar($),0,0,No,No,2,3.8,Yellow,Good,178,13,2,0,1.0,42,7,0,0,20,434,53.0,Good,0,1,176.68285589026456,7.6,1.0,0,0,0,0,0
3.7,17621793,216,Sioux City,Sioux City,"Sioux City, Sioux City",-96.4048,42.4985,10,Dollar($),0,0,No,No,1,3.7,Yellow,Good,97,13,2,0,1.0,35,7,0,0,20,434,6.0,Good,0,1,176.73044578207234,3.7,1.0,0,0,0,0,0
3.9,17621796,216,Sioux City,Sioux City,"Sioux City, Sioux City",-96.378049,42.495534,10,Dollar($),0,0,No,No,1,3.9,Yellow,Good,161,12,2,0,1.0,33,7,0,0,20,434,1.0,Good,0,1,176.70353343604697,3.9,3.0,0,0,0,0,0
3.7,17621831,216,Sioux City,Sioux City,"Sioux City, Sioux City",-96.3755,42.4876,10,Dollar($),0,0,No,No,1,3.7,Yellow,Good,122,9,2,0,1.0,36,7,0,0,20,434,31.0,Good,0,1,176.700020859563,3.7,1.0,0,0,0,0,0
3.8,17621832,216,Sioux City,Sioux City,"Sioux City, Sioux City",-96.4063904,42.4930681,10,Dollar($),0,0,No,No,1,3.8,Yellow,Good,195,22,3,0,1.0,36,7,0,0,20,434,20.0,Good,0,1,176.73135075186528,3.8,2.0,0,0,1,0,0
3.7,17621833,216,Sioux City,Sioux City,"Sioux City, Sioux City",-96.418,42.5212,40,Dollar($),0,0,No,No,3,3.7,Yellow,Good,146,26,4,0,1.0,40,7,0,0,20,434,8.0,Good,0,1,176.7463587773734,11.100000000000001,3.0,0,0,0,0,0
3.7,17621834,216,Sioux City,Sioux City,"Sioux City, Sioux City",-96.3691,42.4351,10,Dollar($),0,0,No,No,1,3.7,Yellow,Good,117,28,3,0,1.0,45,8,0,0,20,434,36.0,Good,0,1,176.68717264691287,3.7,1.0,0,0,0,0,0
3.8,17621869,216,Sioux City,Sioux City,"Sioux City, Sioux City",-96.3959487,42.4944454,25,Dollar($),0,0,No,No,2,3.8,Yellow,Good,187,5,1,0,1.0,33,7,0,0,20,434,1.0,Good,0,1,176.7211602114051,7.6,3.0,0,0,0,0,0
3.9,17621960,216,Sioux City,Sioux City,"Sioux City, Sioux City",-96.349464,42.440592,40,Dollar($),0,0,No,No,3,3.9,Yellow,Good,239,37,6,0,1.0,47,8,0,0,20,434,8.0,Good,0,1,176.66836632891628,11.7,3.0,0,0,0,0,0
4.0,17621746,216,Sioux City,Sioux City,"Sioux City, Sioux City",-96.4136,42.5011,10,Dollar($),0,0,No,No,1,4.0,Green,Very Good,303,20,3,0,1.0,34,8,0,0,20,434,1.0,Good,1,1,176.73950018886555,4.0,3.0,0,0,0,0,0
4.0,17621755,216,Sioux City,Sioux City,"Sioux City, Sioux City",-96.4204,42.5106,40,Dollar($),0,0,No,No,3,4.0,Green,Very Good,280,14,3,0,1.0,35,8,0,0,20,434,53.0,Good,1,1,176.74742551024613,12.0,1.0,0,0,0,0,0
4.0,17621946,216,Sioux City,Sioux City,"Sioux City, Sioux City",-96.4019631,42.4949153,25,Dollar($),0,0,No,No,2,4.0,Green,Very Good,271,16,2,0,1.0,37,7,0,0,20,434,54.0,Good,1,1,176.72718648159002,8.0,1.0,0,0,0,0,1
3.5,17621552,216,Sioux City,South Sioux City,"South Sioux City, Sioux City",-96.4092028,42.485608,70,Dollar($),0,0,No,No,4,3.5,Yellow,Good,58,29,3,0,1.0,40,9,0,0,20,434,8.0,Average,0,1,176.73321724105583,14.0,3.0,0,0,0,0,0
4.6,17096140,216,Tampa Bay,Clearwater,"Clearwater, Tampa Bay",-82.762624,27.96076,25,Dollar($),0,0,No,No,2,4.6,Dark Green,Excellent,1321,24,5,0,1.0,43,8,0,0,20,434,1.0,Excellent,1,1,161.8932323666378,9.2,3.0,0,0,0,0,0
4.6,17099925,216,Tampa Bay,Downtown St Petersburg,"Downtown St Petersburg, Tampa Bay",-82.636924,27.770026,25,Dollar($),0,0,No,No,2,4.6,Dark Green,Excellent,1629,16,3,0,1.0,37,8,0,0,20,434,2.0,Excellent,1,1,161.75908868341602,9.2,3.0,0,0,0,0,0
4.1,17092257,216,Tampa Bay,Downtown St Petersburg,"Downtown St Petersburg, Tampa Bay",-82.6329663,27.7737426,25,Dollar($),0,0,No,No,2,4.1,Green,Very Good,921,10,1,0,1.0,50,8,0,0,20,434,2.0,Excellent,1,1,161.75529981111993,8.2,3.0,0,0,0,0,1
4.1,17092799,216,Tampa Bay,Downtown St Petersburg,"Downtown St Petersburg, Tampa Bay",-82.6333294,27.7711464,25,Dollar($),0,0,No,No,2,4.1,Green,Very Good,986,30,5,0,1.0,36,7,0,0,20,434,3.0,Excellent,1,1,161.75554733338296,8.2,2.0,0,0,0,0,0
4.1,17095222,216,Tampa Bay,Downtown St Petersburg,"Downtown St Petersburg, Tampa Bay",-82.632174,27.775462,25,Dollar($),0,0,No,No,2,4.1,Green,Very Good,1020,20,4,0,1.0,40,8,0,0,20,434,1.0,Excellent,1,1,161.75458462278627,8.2,3.0,0,0,0,0,0
4.7,17092293,216,Tampa Bay,Hyde Park,"Hyde Park, Tampa Bay",-82.482962,27.931516,70,Dollar($),0,0,No,No,4,4.7,Dark Green,Excellent,3157,18,3,0,1.0,34,7,0,0,20,434,1.0,Excellent,1,1,161.61253014717917,18.8,3.0,0,0,0,0,0
3.9,17102241,216,Tampa Bay,Hyde Park,"Hyde Park, Tampa Bay",-82.46887,27.941942,40,Dollar($),0,0,No,No,3,3.9,Yellow,Good,665,23,4,0,1.0,33,7,0,0,20,434,4.0,Good,0,1,161.59892643771946,11.7,1.0,0,0,0,0,0
3.9,17102579,216,Tampa Bay,Hyde Park,"Hyde Park, Tampa Bay",-82.469306,27.944244,70,Dollar($),0,0,No,No,4,3.9,Yellow,Good,373,22,3,0,1.0,35,7,0,0,20,434,6.0,Good,0,1,161.59946667957286,15.6,1.0,0,0,0,0,0
4.4,17092801,216,Tampa Bay,Hyde Park,"Hyde Park, Tampa Bay",-82.4852372,27.9410382,25,Dollar($),0,0,No,No,2,4.4,Green,Very Good,1007,30,5,0,1.0,33,7,0,0,20,434,1.0,Excellent,1,1,161.6152356183513,8.8,3.0,0,0,0,0,0
4.4,17093273,216,Tampa Bay,Hyde Park,"Hyde Park, Tampa Bay",-82.483124,27.935039,25,Dollar($),0,0,No,No,2,4.4,Green,Very Good,803,10,2,0,1.0,36,7,0,0,20,434,13.0,Excellent,1,1,161.61285197570615,8.8,2.0,0,0,0,0,0
4.2,17096198,216,Tampa Bay,Indian Rocks/Indian Shores,"Indian Rocks/Indian Shores, Tampa Bay",-82.843253,27.848357,40,Dollar($),0,0,No,No,3,4.2,Green,Very Good,1363,15,3,0,1.0,40,7,0,0,20,434,8.0,Excellent,1,1,161.96870437478674,12.600000000000001,3.0,0,0,0,0,0
4.9,17095098,216,Tampa Bay,Kenwood,"Kenwood, Tampa Bay",-82.673621,27.792047,10,Dollar($),0,0,No,No,1,4.9,Dark Green,Excellent,1424,24,3,0,1.0,40,8,0,0,20,434,1.0,Excellent,1,1,161.7967277806194,4.9,2.0,0,0,0,0,1
4.5,17093135,216,Tampa Bay,Madeira Beach/Redington Beach,"Madeira Beach/Redington Beach, Tampa Bay",-82.820856,27.816086,40,Dollar($),0,0,No,No,3,4.5,Dark Green,Excellent,844,20,3,0,1.0,48,8,0,0,20,434,1.0,Excellent,1,1,161.94488743088044,13.5,3.0,0,0,0,0,0
4.9,17095236,216,Tampa Bay,New Tampa,"New Tampa, Tampa Bay",-82.41294,28.082909,40,Dollar($),0,0,No,No,3,4.9,Dark Green,Excellent,1413,42,5,0,1.0,41,8,0,0,20,434,1.0,Excellent,1,1,161.54952796944744,14.700000000000001,2.0,0,0,0,0,0
4.5,17095979,216,Tampa Bay,Northeast St Petersburg,"Northeast St Petersburg, Tampa Bay",-82.638843,27.816848,40,Dollar($),0,0,No,No,3,4.5,Dark Green,Excellent,1203,19,3,0,1.0,38,8,0,0,20,434,1.0,Excellent,1,1,161.7630897568044,13.5,2.0,0,0,0,0,0
4.7,17099856,216,Tampa Bay,Palma Ceia,"Palma Ceia, Tampa Bay",-82.4932815,27.9219315,40,Dollar($),0,0,No,No,3,4.7,Dark Green,Excellent,3074,4,1,0,1.0,38,7,0,0,20,434,1.0,Excellent,1,1,161.6224041445942,14.100000000000001,2.0,0,0,0,0,0
4.8,17100307,216,Tampa Bay,Seminole Heights,"Seminole Heights, Tampa Bay",-82.451041,27.993645,40,Dollar($),0,0,No,No,3,4.8,Dark Green,Excellent,1715,30,5,0,1.0,36,7,0,0,20,434,1.0,Excellent,1,1,161.5834754396455,14.399999999999999,3.0,0,0,0,0,1
4.5,17093600,216,Tampa Bay,Seminole Heights,"Seminole Heights, Tampa Bay",-82.449897,27.995964,10,Dollar($),0,0,No,No,1,4.5,Dark Green,Excellent,1868,8,2,0,1.0,39,7,0,0,20,434,1.0,Excellent,1,1,161.58243885920558,4.5,2.0,0,0,0,0,0
4.0,17100547,216,Tampa Bay,Seminole Heights,"Seminole Heights, Tampa Bay",-82.459339,27.99384,40,Dollar($),0,0,No,No,3,4.0,Green,Very Good,875,12,2,0,1.0,37,7,0,0,20,434,1.0,Good,1,1,161.59177366373797,12.0,2.0,0,0,0,0,0
4.4,17093124,216,Tampa Bay,Ybor City,"Ybor City, Tampa Bay",-82.4351499,27.959884,40,Dollar($),0,0,No,No,3,4.4,Green,Very Good,1746,19,2,0,1.0,31,7,0,0,20,434,1.0,Excellent,1,1,161.56605824938833,13.200000000000001,2.0,0,0,0,0,0
4.4,16608059,14,Tanunda,Tanunda,"Tanunda, Tanunda",138.966064,-34.519619,30,Dollar($),0,0,No,No,3,4.4,Green,Very Good,339,19,4,1,1.0,25,5,0,0,1,24,1.0,Excellent,1,1,81.47304843447712,13.200000000000001,2.0,0,0,0,0,0
4.1,16605194,14,Trentham East,Trentham East,"Trentham East, Trentham East",144.41272,-37.396942,20,Dollar($),0,0,No,No,2,4.1,Green,Very Good,87,15,3,0,1.0,31,5,0,0,1,24,1.0,Excellent,1,1,87.44480257627988,8.2,1.0,0,0,0,0,0
3.4,17678243,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.319123,30.846819,25,Dollar($),0,0,No,No,2,3.4,Orange,Average,98,18,3,0,1.0,36,6,0,0,20,434,3.0,Average,0,1,162.60560088201356,6.8,1.0,0,0,0,0,0
3.1,17678043,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.3247,30.8426,25,Dollar($),0,0,No,No,2,3.1,Orange,Average,83,27,4,0,1.0,34,6,0,0,20,434,36.0,Average,0,1,162.61090081839532,6.2,1.0,0,0,0,0,0
3.9,17677978,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.2799,30.8332,40,Dollar($),0,0,No,No,3,3.9,Yellow,Good,231,20,3,1,1.0,38,7,0,0,20,434,1.0,Good,0,1,162.5655975663055,11.7,2.0,0,0,0,0,0
3.7,17677988,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.3170843,30.8164364,40,Dollar($),0,0,No,No,3,3.7,Yellow,Good,216,17,3,0,1.0,35,7,0,0,20,434,3.0,Good,0,1,162.60165326315763,11.100000000000001,3.0,0,0,0,0,0
3.8,17678231,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.318554,30.841892,35,Dollar($),0,0,No,No,3,3.8,Yellow,Good,185,12,2,0,1.0,39,7,0,0,20,434,2.0,Good,0,1,162.6047224148886,11.399999999999999,3.0,0,1,0,0,0
3.7,17677990,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.279,30.8308,25,Dollar($),0,0,No,No,2,3.7,Yellow,Good,185,9,2,0,1.0,38,7,0,0,20,434,5.0,Good,0,1,162.56454820169122,7.4,2.0,0,0,0,0,0
3.8,17677991,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.2792,30.8308,10,Dollar($),0,0,No,No,1,3.8,Yellow,Good,281,8,2,0,1.0,34,7,0,0,20,434,1.0,Good,0,1,162.56474780474392,3.8,3.0,0,0,0,0,0
3.7,17678307,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.3085736,30.8223548,40,Dollar($),0,0,No,No,3,3.7,Yellow,Good,137,20,4,0,1.0,35,7,0,0,20,434,1.0,Good,0,1,162.59353161590735,11.100000000000001,2.0,0,0,1,0,0
3.7,17678276,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.316402,30.824691,25,Dollar($),0,0,No,No,2,3.7,Yellow,Good,209,25,3,0,1.0,36,6,0,0,20,434,31.0,Good,0,1,162.60149148900598,7.4,1.0,0,0,0,0,0
3.7,17678283,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.28078,30.850888,10,Dollar($),0,0,No,No,1,3.7,Yellow,Good,168,10,2,0,1.0,38,7,0,0,20,434,36.0,Good,0,1,162.56759088332993,3.7,1.0,0,0,0,0,0
3.9,17678222,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.29633,30.880146,25,Dollar($),0,0,No,No,2,3.9,Yellow,Good,243,22,4,0,1.0,32,6,0,0,20,434,4.0,Good,0,1,162.58495838023828,7.8,2.0,0,0,0,0,0
3.8,17678055,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.2851,30.8433,40,Dollar($),0,0,No,No,3,3.8,Yellow,Good,221,34,5,0,1.0,32,7,0,0,20,434,1.0,Good,0,1,162.57142370096904,11.399999999999999,2.0,0,0,0,0,1
3.5,17678326,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.281,30.8465,10,Dollar($),0,0,No,No,1,3.5,Yellow,Good,46,23,3,0,1.0,38,7,0,0,20,434,36.0,Average,0,1,162.5675336438675,3.5,1.0,0,0,0,0,0
3.9,17678229,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.310343,30.846763,25,Dollar($),0,0,No,No,2,3.9,Yellow,Good,262,15,2,0,1.0,35,6,0,0,20,434,18.0,Good,0,1,162.59683482349533,7.8,2.0,0,0,0,0,0
3.7,17678097,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.3283,30.8971,25,Dollar($),0,0,No,No,2,3.7,Yellow,Good,183,30,5,0,1.0,38,7,0,0,20,434,54.0,Good,0,1,162.61793766064062,7.4,1.0,0,0,0,0,1
3.5,17678216,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.318958,30.841547,70,Dollar($),0,0,No,No,4,3.5,Yellow,Good,208,38,6,0,1.0,34,6,0,0,20,434,8.0,Average,0,1,162.60510386844433,14.0,3.0,0,0,0,0,0
3.8,17678233,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.289338,30.87114,25,Dollar($),0,0,No,No,2,3.8,Yellow,Good,245,15,3,1,1.0,42,9,0,0,20,434,2.0,Good,0,1,162.57741082008363,7.6,2.0,0,0,0,0,0
3.8,17678148,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.2868,30.868,25,Dollar($),0,0,No,No,2,3.8,Yellow,Good,199,24,3,0,1.0,36,7,0,0,20,434,36.0,Good,0,1,162.57467942634858,7.6,1.0,0,0,0,0,0
3.8,17678291,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.2796,30.8316,40,Dollar($),0,0,No,No,3,3.8,Yellow,Good,225,15,2,0,1.0,39,7,0,0,20,434,4.0,Good,0,1,162.56519739064694,11.399999999999999,1.0,0,0,0,0,0
4.1,17678218,216,Valdosta,Valdosta,"Valdosta, Valdosta",-83.332796,30.897087,25,Dollar($),0,0,No,No,2,4.1,Green,Very Good,575,16,3,0,1.0,38,7,0,0,20,434,9.0,Excellent,1,1,162.6224238037184,8.2,1.0,0,0,0,0,0
4.3,17558738,216,Vernonia,Vernonia,"Vernonia, Vernonia",-123.1954368,45.858667,10,Dollar($),0,0,No,No,1,4.3,Green,Very Good,88,15,3,0,1.0,33,6,0,0,1,434,1.0,Excellent,1,1,203.73097873237964,4.3,2.0,0,0,0,0,0
3.6,16608209,14,Victor Harbor,Victor Harbor,"Victor Harbor, Victor Harbor",138.624316,-35.5536609,20,Dollar($),0,0,No,No,2,3.6,Yellow,Good,96,34,5,0,1.0,37,6,0,0,1,24,1.0,Good,0,1,81.92686186569031,7.2,3.0,0,0,0,0,0
4.3,16654702,37,Vineland Station,Vineland Station,"Vineland Station, Vineland Station",-79.3791465,43.1868697,70,Dollar($),0,0,No,No,4,4.3,Green,Very Good,204,21,3,0,1.0,46,8,0,0,1,4,3.0,Excellent,1,1,159.9457877122782,17.2,3.0,0,0,0,0,1
3.2,17697444,216,Waterloo,Cedar Falls,"Cedar Falls, Waterloo",-92.456343,42.516908,10,Dollar($),0,0,No,No,1,3.2,Orange,Average,18,27,5,0,1.0,36,8,0,0,20,434,2.0,Average,0,1,172.81546203885898,3.2,2.0,0,0,0,0,0
3.7,17696871,216,Waterloo,Cedar Falls,"Cedar Falls, Waterloo",-92.4507,42.5464,25,Dollar($),0,0,No,No,2,3.7,Yellow,Good,134,28,5,0,1.0,37,7,0,0,20,434,1.0,Good,0,1,172.81360855629976,7.4,3.0,0,0,0,0,1
3.9,17696891,216,Waterloo,Cedar Falls,"Cedar Falls, Waterloo",-92.4599,42.5377,10,Dollar($),0,0,No,No,1,3.9,Yellow,Good,190,23,4,0,1.0,36,8,0,0,20,434,53.0,Good,0,1,172.82162913200418,3.9,1.0,0,0,0,0,0
